company_id,company_name,first_owner,second_owner,new_first_owner,new_second_owner
1446,Store Para Ser Bella,4,4,14,14
896,Socolata SpA,1,1,14,14
1638,I love hummus,6,6,6,6
1665,DTP PRODUCCIONES SPA,4,4,14,14
1559,Comercializadora dominique andreu cooper ,10,10,10,10
1670,Comercializadora Gustore Emmanuel Elias Gajardo Urbina EIRL. RUT: 76470182-8,7,7,7,7
1629,Bawal fulfillment,1,,14,14
1542,MioBioChile,6,6,6,6
1550,Rumbo Verde,6,6,6,6
3825,Boho cuadros,13,13,14,14
952,Williot,3,10,14,10
4188,Ventas Varela SpA,13,13,14,14
3781,Lumi Iluminación,13,13,14,14
4177,Log361,13,13,14,14
1006,Unique Shoes,3,2,14,2
344,Mappin,6,6,6,6
1225,Bazar ED,2,2,2,2
1555,TESTBOB33,1,1,14,14
1556,Bob44,1,1,14,14
1675,Test,1,1,14,14
1689,JTProbando,1,1,14,14
1612,Chukara cueros SPA,7,7,7,7
2630,Donde Golpea el Monito,2,2,2,2
4352,toptopkids,13,13,14,14
1546,Pitusas,1,1,14,14
1548,Malivar,4,4,14,14
1545,Veintenueve ,7,7,7,7
1553,Sinergia Trade Chile spa,4,4,14,14
5,THE BUILD LOVE COMPANY,7,7,7,7
1551,Laboratorios Acharán S.A.,4,4,14,14
1554,CASTAÑER,6,6,6,6
1560,Dental Corner,4,4,14,14
1567,Geometric Chile,4,4,14,14
1563,Fessia,6,6,6,6
1562,Suplestore,7,7,7,7
1399,Textiles Valentina Limitada,9,9,9,9
1552,Kidel ,7,7,7,7
1564,Autovia,6,6,6,6
2345,LORAINE STEPHANY HOLMES AMARAL SPA,9,9,9,9
995,Elibee,1,1,14,14
3010,Artecolor SpA,13,13,14,14
1627,Mascotasoz,1,1,14,14
1379,Vanitie Ltda.,4,4,14,14
1679,Assurant Falabella,1,1,14,14
1528,ISLANEGRA,10,10,10,10
1570,CARRERA TRADING,4,4,14,14
1659,Dimerc,7,1,7,14
84,Peregrin,7,7,7,7
1658,Prueba Glam&Co,1,1,14,14
1492,ladywawa,1,1,14,14
1660,Beit Group,6,6,6,6
1650,Xaviera de Aretxabala,4,4,14,14
1655,ocorp,1,1,14,14
1644,Ferreteria Santiago S.A.,1,1,14,14
1643,VITAMINA ZAPATOS,6,6,6,6
1571,Refaplaza,4,4,14,14
1572,VEGGO TIENDA,6,6,6,6
1573,Farinabikestore ,6,6,6,6
3007,Calper Lab SPA,10,10,10,10
1574,The Box House Spa,1,1,14,14
1628,GRAB Pro Grip,1,1,14,14
1615,Personalizate,7,7,7,7
1651,Brain Toys SpA,7,7,7,7
742,Comer y dist Pilar Herrera,3,,14,14
706,All Star Limitada,3,10,14,10
3013,Clan Virtuosoo,13,13,14,14
3525,Dra. Pia Bustos,13,13,14,14
1587,Globo Rojo,1,1,14,14
1225,Bazar ED,2,2,2,2
903,Yucca SPA,1,0,14,14
1581,Avery and Blanchard Associates,1,1,14,14
1490,Ventas dermoconsultoras,4,4,14,14
1584,Uvastore,4,4,14,14
3657,susana gomez,13,13,14,14
1583,Audiomusica,2,2,2,2
1586,Pedro Tovar,1,1,14,14
1589,Maktotal,1,1,14,14
2989,aloha@jugosbless.cl,8,8,8,8
1495,Baby Lu,4,4,14,14
1494,bbpro store,4,2,14,2
1497,Hitega SA,1,1,14,14
1592,Del Moli,4,4,14,14
1493,Láscar Clothing,1,1,14,14
1593,UNIFORM SOLUTIONS CHILE COMERCIAL SPA,2,2,2,2
1596,OnePlus Chile,1,1,14,14
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1575,"Kana Soluciones Globales, C.A",1,1,14,14
1578,Overplay,1,1,14,14
1579,Personal,1,1,14,14
1708,Test Outlet,1,1,14,14
778,De la Mafia,3,2,14,2
1683,Tienda Rodrigo Jarpa,4,4,14,14
3261,Bamispies,13,13,14,14
4007,Michel TEST,13,13,14,14
988,Keola ,3,3,14,14
870,Maquillaje Perfecto spa,1,1,14,14
4018,Guts Papeleria,13,13,14,14
479,Bob MTB,1,1,14,14
559,felipito,3,0,14,14
701,a,1,1,14,14
702,aaaa,1,1,14,14
782,asda,1,1,14,14
927,Flamingo_Prueba,1,1,14,14
982,Diego test,1,1,14,14
982,Diego test,1,1,14,14
1070,Mundo Café SpA,1,1,14,14
1124,PFM,3,2,14,2
3658,Gonzalo Torres,13,13,14,14
3971,SmartOk,7,7,7,7
1622,URCO,9,9,9,9
1319,Pandecx LTDA,8,8,8,8
909,mannat,1,1,14,14
1691,UkeBkn,4,4,14,14
1702,VTiendas,4,4,14,14
1701,Comercializada Ibiza ltda,4,4,14,14
1706,Ventaskine,4,4,14,14
1707,RE3,4,4,14,14
1715,Pro Ltda,4,4,14,14
1719,PuntoHerramientas,4,4,14,14
1714,Life Style,2,2,2,2
1700,The Pinkfire Pick&Pack,1,8,14,8
1672,Gamico SpA,2,2,2,2
2878,Megagames,10,10,10,10
1126,Shipit Pick&Pack,3,0,14,14
1186,asdasdasda,1,1,14,14
1196,fghjfghjfghjfghjfgh,1,1,14,14
1280,Nelson Cochali Quilicura,1,1,14,14
1285,Shipit API Account,1,1,14,14
1415,th,4,4,14,14
1478,Test Allan,1,1,14,14
1482,TestGiuseppe,4,4,14,14
1488,Shipita,1,1,14,14
1591,Nelson Tienda,1,1,14,14
1611,girocuentas,4,4,14,14
1649,HiroCuentasOutbound,1,1,14,14
165,La Barbería,1,2,14,2
1468,TruDiamonds,6,6,6,6
3634,Coquinaria,7,7,7,7
1179,Sportxperts,3,0,14,14
1722,Crystal Beauty,4,4,14,14
3145,BROS Librerías,8,8,8,8
1718,Jardín en Flor spa,4,4,14,14
1709,EDICIONES BABIECA LIMITADA,6,6,6,6
1716,Biboo SPA,4,4,14,14
1723,Dronestore,4,4,14,14
1721,Roberto Flores e Hijos Limitada,4,4,14,14
1726,Beauty Store ,1,1,14,14
1730,Kalaka Inversiones,4,4,14,14
1225,Bazar ED,2,2,2,2
1704,Naay,1,6,1,6
3524,la blanqueria,8,8,8,8
1491,Treko Tejidos SpA,1,1,14,14
1,Shipit,3,3,14,14
1,Shipit,3,3,14,14
4354,O'Danza Tienda,13,13,14,14
125,TAMED | Smart Living,1,1,14,14
1225,Bazar ED,2,2,2,2
1725,"Kelü, ideas ecológicas",1,1,14,14
1735,Leonardo Alvarez,4,4,14,14
1736,cerio,4,4,14,14
1750,Jugos Tamaya,1,1,14,14
1743,Rodando.cl,4,4,14,14
1737,Ride Supply,1,1,14,14
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1742,La Pedrera,4,4,14,14
1747,Tamaya,1,1,14,14
1744,Sofía de la Reguera Mueblería,1,1,14,14
1752,eagle-shop,1,1,14,14
1746,hiro x dias,4,4,14,14
1731,EsDeRoto,4,4,14,14
1759,SMART SCRUBS,4,4,14,14
1761,Angélica Berrios O.,4,4,14,14
1732,Vihe,8,8,8,8
1729,Felinus,7,7,7,7
1755,Rosa Bergamota,1,12,14,14
3079,Cora,7,7,7,7
3526,Times Up clothing,13,13,14,14
1754,tubotiquin.cl,6,6,6,6
355,Petite Cotton,3,3,14,14
1026,Natal Factoría,1,1,14,14
2958,testing,1,1,14,14
3516,Travieso,8,8,8,8
1773,BEBEBIO CHILE,7,7,7,7
2528,B&S Eco Limpieza spa.,1,1,14,14
1783,P3 Cycles,4,4,14,14
1764,ROSSAMOLA,4,4,14,14
981,entropia marketing y comunicaciones spa,6,6,6,6
1757,Connie Achurra,4,4,14,14
1760,Rapaciña by pompones,1,1,14,14
1775,ShellBox E.I.R.L,4,4,14,14
1777,tomyterry,1,1,14,14
1776,Reviva Ecodiseños,4,4,14,14
1766,Suda Outdoors,4,4,14,14
1774,Tulicán Store,4,4,14,14
1762,Clickmall,2,2,2,2
1778,TEVI Monoï,4,4,14,14
1779,Tienda Fridda ,7,7,7,7
1225,Bazar ED,2,2,2,2
1784,Wechu,7,7,7,7
1786,Soluciones didácticas ltda,1,1,14,14
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1753,Up Shop,4,4,14,14
2855,VM JDA SPA,10,10,10,10
1772,CafeStore,7,7,7,7
3865,Tua,13,13,14,14
1803,hiro cuentas no creadas,1,1,14,14
3080,Vice Santiago,13,13,14,14
1549,Mi socia en la cocina,9,9,9,9
1805,Café Tres montañas,4,4,14,14
1249,Vomer Chile SpA,3,3,14,14
3407,Pisco Monje Negro,13,13,14,14
1225,Bazar ED,2,2,2,2
1811,Roasters&Brewers,4,4,14,14
1791,Finning Chile,6,6,6,6
642,Qüina,10,10,10,10
1808,Mom to Bee,10,10,10,10
1787,Medina Silva Limitada,1,1,14,14
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1798,Greenfood.cl,6,6,6,6
1788,Oh! Lucky,4,4,14,14
1795,Inversiones Socony SpA,4,4,14,14
1225,Bazar ED,2,2,2,2
1797,The Republic of Beauty,4,4,14,14
1809,Tu Mejor Huella,4,4,14,14
1813,MEDGEN CHILE SpA,6,6,6,6
1225,Bazar ED,2,2,2,2
1792,Notebook Store,6,6,6,6
1799,Scorpi,6,6,6,6
3782,ARQUIRETAIL SPA,13,13,14,14
3783,Pepilu - Casa Vegana,13,13,14,14
1225,Bazar ED,2,2,2,2
1821,Bones SpA,4,4,14,14
3660,Casa Moda,10,10,10,10
1566,redevs,1,1,14,14
1807,Maikra SPA,7,7,7,7
1841,Body and Planet,4,4,14,14
2937,TestFc,1,1,14,14
1820,Almacen Cervecero SpA,1,1,14,14
1819,Comercial Provent Ltda,4,4,14,14
1822,4DaysClub SPA,1,1,14,14
1828,Club Deportivo Palestino SADP,4,4,14,14
1840,ANILINAS MONTBLANC LTDA,6,6,6,6
1,Shipit,3,3,14,14
1837,4DaysClub,2,2,2,2
980,Plástica,1,2,14,2
1833,Gonzalo,6,6,6,6
3015,ByNatalie.cl,9,9,9,9
1835,Arquipol,4,4,14,14
1806,Salcobrand,4,4,14,14
1810,Incognita Store,1,1,14,14
1225,Bazar ED,2,2,2,2
1817,amezz,4,4,14,14
1844,Felipe Rivero,4,4,14,14
1789,AVANCHYCHILE,7,7,7,7
1830,EsoQuiero.cl,1,1,14,14
1827,Cubicfun,2,2,2,2
4126,majo,13,13,14,14
4672,Comercializadora Carro Chile Ltda.,13,13,14,14
1225,Bazar ED,2,2,2,2
3016,Tecasel,13,13,14,14
4019,IMPRENTA ATELIER,13,13,14,14
3022,Herrera y Lobos Limitada,9,9,9,9
4355,maite_amano,13,13,14,14
1669,Safety Now,9,9,9,9
1848,Kül Gourmet,7,7,7,7
3215,Soluciones Autoint,13,13,14,14
3471,BonnieBio Chile ,13,13,14,14
1225,Bazar ED,2,2,2,2
1858,Cachito,2,2,2,2
1869,IMPORTADORA ARBAT LTDA,2,2,2,2
1853,Keter,1,1,14,14
1870,Fumetas Store,6,6,6,6
1854,Morenaa.com,4,4,14,14
1850,Prueba Probando,1,1,14,14
1838,Probando notificaciones desactivadas,1,1,14,14
1867,Coffeelovers,1,1,14,14
1865,IMPORTADORA Y DISTRIBUIDORA MAG SPA.,4,4,14,14
1849,TB Factory SpA,8,8,8,8
1860,liquida Outdoors,4,1,14,14
1857,LA BELLEZA DE LAS COSAS,7,4,7,14
1851,felipe,1,1,14,14
1836,Powerfoods,6,6,6,6
3344,Simple Gracia SpA,9,9,9,9
1871,Lorenzo di Pontti,2,1,2,14
2834,Farmacia Santa Gemita,6,6,6,6
3527,Vilay,13,13,14,14
3082,Compra Conmigo,9,9,9,9
3018,areaTest,13,13,14,14
626,MeMima,1,1,14,14
1394,NUESTROCAFE,9,9,9,9
1117,KW,1,2,14,2
3084,Diseños Epóxicos,13,13,14,14
3081,Mochileros Pets,8,8,8,8
1889,Idepal,4,4,14,14
1052,Jorge Odeh y cia ltda,3,0,14,14
1879,Inversiones las Carmelitas limitada,4,4,14,14
1887,Club Sibarita,6,6,6,6
1876,Megabits ,4,4,14,14
1885,espacioloespejo.cl,1,1,14,14
3266,SumUp Chile SpA,13,13,14,14
1225,Bazar ED,2,2,2,2
1886,Heroplay,4,4,14,14
1877,Bsale - Prueba,1,1,14,14
1875,Galería ANIMAL,4,4,14,14
1904,Multivende SpA,1,1,14,14
3784,Medidores Online,13,13,14,14
1890,easyecommerce,4,4,14,14
1912,Bsale,1,1,14,14
3826,notengo,13,13,14,14
1225,Bazar ED,2,2,2,2
1918,manuel roa ,1,1,14,14
3177,test_app,13,13,14,14
1900,Sport Optic,7,7,7,7
476,MA.DE JEANS,1,1,14,14
231,Importadora Salesianos,1,1,14,14
2094,K-stor,13,13,14,14
821,Oh my lamb,9,9,9,9
1935,Cuenta Desarrollador Prueba Test,4,4,14,14
1568,Match-Itrade,6,6,6,6
1931,The Boxi Chile SpA,1,1,14,14
1936,consulnet,1,1,14,14
1921,KSC Comercial SpA,4,4,14,14
1929,OWM,4,4,14,14
1939,Miss Fit,4,4,14,14
1891,BlueOcean South SpA,4,4,14,14
1932,Boxi,1,1,14,14
1925,Plus Pet,1,1,14,14
1915,Testing the test,1,1,14,14
1905,LUXURY SHOES CHILE S.A,1,1,14,14
1916,tst-mich-error,1,1,14,14
1909,RunStore.cl,10,10,10,10
1923,Comercial Chauriye y Valenzuela Limitada,7,7,7,7
1943,Comercializadora Clickmall SpA,4,4,14,14
1917,giro-cuentas-no-funkan,1,1,14,14
1914,Club de Perros y Gatos,4,4,14,14
1878,VOLLEY,7,7,7,7
1902,Essentiel ,7,7,7,7
1913,Sportoptic,7,7,7,7
3343,Luz Design ,9,9,9,9
3665,Comercial Trinidad Cerda Clavijo EIRL,13,13,14,14
4233,Empresa test,13,13,14,14
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
134,Bazar Dominga,1,2,14,2
4357,FRUTOS MONGETUN CHILE LIMITADA,13,13,14,14
1944,Meta S.A.,4,4,14,14
1745,Tahai Chile Spa,7,7,7,7
179,Cocó Bebé,1,1,14,14
3020,gekko,9,9,9,9
3347,GIGA,13,13,14,14
1225,Bazar ED,2,2,2,2
4370,Meninas Best Trip,13,13,14,14
4549,BajoHifi,13,13,14,14
1160,APLOS SpA,3,2,14,2
3178,KroshAccesorios,13,13,14,14
1937,sociedad consulnet ltda,4,4,14,14
1954,Soluciones Tecnológicas y Servicios IDS,4,1,14,14
1956,Urban Austral SpA,4,4,14,14
1225,Bazar ED,2,2,2,2
1955,Importadora y comercializadora Claudia Gálvez EIRL,4,4,14,14
4673,Santiago Offisafe,13,13,14,14
1951,Papel de Jengibre,4,4,14,14
1953,Casa Templo,4,4,14,14
1938,Que Util,4,4,14,14
1940,One Last Rep,6,6,6,6
1927,laur,1,1,14,14
1933,REGALOS CLICKER,2,2,2,2
1941,Mr.Click,2,2,2,2
3346,VR ART,13,13,14,14
3275,Bouti chic,10,10,10,10
296,Cuatro Negros / Motoshow,1,1,14,14
3021,pretty_box,13,13,14,14
1967,ByM importaciones Spa,4,4,14,14
1968,test,1,1,14,14
1978,Hammer Chile SpA,1,1,14,14
1960,PINGUIMOM SPA,8,8,8,8
1979,Vesti2,4,4,14,14
1987,Smart Time 24,1,1,14,14
1977,articulos militares,4,4,14,14
2000,Manicure.cl SPA,4,4,14,14
1948,Maidita,4,4,14,14
1980,Acc eventos ,4,4,14,14
1996,zapallito,9,9,9,9
1974,Libreria Inglesa,6,6,6,6
3226,Happy Mom Chile SpA,9,9,9,9
1225,Bazar ED,2,2,2,2
1952,Palmatri,9,9,9,9
1225,Bazar ED,2,2,2,2
1926,Biosamer,10,10,10,10
3056,Trend Store SpA,6,6,6,6
1763,Laz,4,4,14,14
3024,Estylosas ,9,9,9,9
1946,Hangar 019,8,8,8,8
1945,Cabeza de Alfiler,7,7,7,7
3785,NETVOISS CHILE LIMITADA,13,13,14,14
3576,Naturalizada Paisajismo y Jardines Limitada,13,13,14,14
3827,CERAMICAS MYRIAM LTDA,13,13,14,14
3659,PRONTO FARMA,9,9,9,9
1984,DTC Group,10,10,10,10
1994,Zona Franka,4,4,14,14
3216,Citrola,10,10,10,10
2002,PruebaJT,4,4,14,14
2025,Niños Bilingües,6,6,6,6
2005,sofitec.cl,4,4,14,14
3695,Occhio Ópticas,7,7,7,7
2004,Moga,4,4,14,14
1225,Bazar ED,2,2,2,2
1992,Mr. Mondo,1,1,14,14
1990,Comercial Aires de Mar,10,10,10,10
1993,Lakshmi Store,1,1,14,14
2006,Medusalab,1,1,14,14
3828,Bingi store,13,13,14,14
1225,Bazar ED,2,2,2,2
3428,Bordados del Pedregal,7,7,7,7
1225,Bazar ED,2,2,2,2
4021,berpa,13,13,14,14
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1991,Comercial Giovo Limitada,6,6,6,6
2016,Bezma,6,6,6,6
3404,De Tin Marín,10,10,10,10
1961,BRENDA MÉNDEZ,6,6,6,6
3009,NovaStore,8,8,8,8
632,Madremía,1,1,14,14
3352,IsidoraKids,13,13,14,14
2009,https://zapallito.cl/,1,1,14,14
4008,Sports Recovery,10,10,10,10
2034,Mingahoney,1,1,14,14
2055,Webseo,1,1,14,14
2032,Rouk Coffee,1,1,14,14
2018,La Recova de León ,1,1,14,14
1225,Bazar ED,2,2,2,2
351,GNOMO,1,7,14,7
2003,Löwe,4,4,14,14
2008,WILD Fi Chile,1,1,14,14
2030,eCiclos,9,9,9,9
2012,Santa Cabra,1,1,14,14
2024,Lush Chile ,6,6,6,6
2029,Personaliza a tu Pinta,1,1,14,14
2028,ODONTOMAT,4,4,14,14
2031,Puro Sour,4,4,14,14
2019,Bamboobrush Chile SpA,9,9,9,9
2017,Niños Invierno,6,6,6,6
2023,Sunblock Chile,6,6,6,6
1975,LOOPAS,8,8,8,8
2027,TEXSUR SPA,7,7,7,7
3136,Tayú Spa,9,9,9,9
2010,MiaLuna,7,7,7,7
2011,Mai Chile,6,6,6,6
2013,Security Express Service,2,2,2,2
1830,EsoQuiero.cl,1,1,14,14
2075,General Biotec,1,1,14,14
3025,Kimba,9,9,9,9
1,Shipit,3,3,14,14
1631,La Tiendita Roja SpA,7,7,7,7
1957,EsoQuiero.cl (deshabilitada),1,8,14,8
2887,Hiking Outdoor,7,7,7,7
2035,abdominalfit,9,9,9,9
2053,HORTIFRUT COMERCIAL S A,1,1,14,14
2054,WorldLibros,1,1,14,14
2056,Smiley Kids,1,1,14,14
2042,IMPORTADORA RIO,1,1,14,14
2048,VITAMEDIX CHILE S.P.A.,4,4,14,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
2046,Diseños Camille SPA,8,8,8,8
2040,inmasoft,1,1,14,14
3669,Minísima,13,13,14,14
1147,Arte59,3,2,14,2
3654,Mundozoo,13,13,14,14
2084,international defence group s.a,1,1,14,14
2067,Privilege,1,6,14,6
2104,Happy Couple,1,1,14,14
2091,Stepps,1,1,1,1
2081,UltraVaper,4,4,14,14
2082,Human Performance SpA,9,9,9,9
2060,Jacinta Tienda,10,10,10,10
2097,Ecoleed,1,1,14,14
2083,creatos,8,8,8,8
2065,Trial Register,1,1,14,14
2068,MUNDOMIEL,10,10,10,10
2080,Arista Joyas,1,1,14,14
2101,valoradesign.com,1,1,14,14
2071,diego,1,1,14,14
2072,EASY WAYS CHILE SPA,1,1,14,14
2077,casaliving,1,1,14,14
2089,PAUL MORE,1,1,14,14
2073,Bee-Bar,1,1,14,14
2086,IDS - test,1,1,14,14
2070,Aris Chile,9,9,9,9
2064,Marsol S.A,7,7,7,7
2093,WILDBRANDS,7,7,7,7
1484,Adagio Teas,1,9,1,9
2063,PICHINTUN,7,7,7,7
3355,The Wall Chile,13,13,14,14
3019,Tus Mascotas,10,10,10,10
3359,vr art jewelry spa,13,13,14,14
3866,BlueDefense,10,10,10,10
3529,THE BIGBLEND,13,13,14,14
3668,iamproduct spa,7,7,7,7
2099,VIVOTEC,1,1,14,14
2105,Fundación Canto Católico,4,4,14,14
2107,Gproject,1,1,14,14
291,Denda.cl,1,1,1,1
2126,Hammer Nutrition Chile Spa ,7,7,7,7
2115,CG Cosmetics,10,10,10,10
2102,Kira Pet ,1,1,14,14
2111,Mipeque.cl,10,10,10,10
2116,korelfox,1,1,14,14
2110,Petshopchicureo,1,1,14,14
2117,Magic For Tourist,1,1,14,14
2112,test TEST MIGUEL,1,1,14,14
4022,Mi-Cava.cl,13,13,14,14
2118,Dos caminos,1,1,14,14
1668,Foodnutrition,2,2,2,2
2058,The Woman´s Place,7,7,7,7
2113,hiro-tcc,1,1,14,14
2114,Frio Service,9,9,9,9
3530,Patagonika,13,13,14,14
2096,Tick Office,9,9,9,9
1986,packaging360,6,6,6,6
1855,Creative Minds,8,8,8,8
3026,Shipit Prueba UX,13,13,14,14
2026,Newton,10,10,10,10
2098,Comercializadora Frezza y 5 Norte lmtda,10,10,10,10
3563,Wisteria chile,9,9,9,9
2078,De Boutique SPA,4,4,14,14
746,COMERCIAL CLARA ZULUAGA E.I.R.L.,11,11,14,14
3664,Crecer,13,13,14,14
341,Dissimilar Design Partners,2,2,2,2
3876,Mascarillas onderas,13,13,14,14
1225,Bazar ED,2,2,2,2
1934,MAMINKA,7,7,7,7
2144,Café altura,1,1,14,14
2138,Daikiri,6,6,6,6
1337,Viaimport SpA,11,11,14,14
2132,Pronueva Inversiones inmobiliaria limitada,6,6,6,6
2134,OPS,1,1,14,14
2136,prueba-testing,1,1,14,14
2139,Hergon Led,1,1,14,14
2123,[Cta Obsoleta] Ventas Rincón Himalaya Ltda.,4,4,14,14
2130,Mundo Fitness SPA,10,10,10,10
2124,Ekipotel.cl,1,1,14,14
2131,ludiko,1,1,14,14
2127,XproStore,7,7,7,7
2157,Pets In The City,9,9,9,9
2129,Flexboards,8,8,8,8
1405,URBANLIFE SPA,7,7,7,7
2135,Fanatelli,8,8,8,8
2122,Ventas Rincon Himalaya Ltda,9,9,9,9
3086,Punta Ranco SPA,2,2,2,2
1852,IMPORTADORA LILLO  SPA,7,7,7,7
586,Blue Trading Company Spa,6,6,6,6
3663,Bosque Hundido,13,13,14,14
529,Chile Cafe Racer SpA,6,6,6,6
2154,LILAS,1,1,14,14
2147,Renza Shoes,8,8,8,8
974,Buk spa,3,2,14,2
3406,Om cristales ,9,9,9,9
2158,Build Publicidad,1,1,14,14
2156,Stampasellos,1,1,14,14
2155,Remedia,1,1,14,14
2141,SMART PLUS SPA,1,1,14,14
2142,Infusores.cl,1,1,14,14
2150,Grupo Esterve SPA,2,2,2,2
2137,PRAGMÁTICA GIFTS,9,9,9,9
2148,SÚBELA RADIO ,6,6,6,6
2161,Fondos y Fotos,11,11,14,14
2151,DataCue,1,1,14,14
2152,AIROLITE S.A.,1,1,14,14
1250,SERVICIOS PUBLICITARIOS GLLC,1,1,14,14
3031,test majo,13,13,14,14
3662,5 Little Monkeys ,13,13,14,14
2146,AEROECOM,7,1,7,14
2145,Reginella,2,2,2,2
1580,B2B WEB DISTRIBUICAO DO PRODUTOS CHILE SPA,2,2,2,2
3029,Sawa,13,13,14,14
779,Giani Dafirenze,1,1,1,1
3181,Comercializadora ALPAKA Chile SpA,13,13,14,14
3351,Vepimom,10,10,10,10
4550,Ohvillo spa,13,13,14,14
2172,Isabelle ,1,1,14,14
3661,Joyas Cata Martinez,13,13,14,14
4359,Wotky,13,13,14,14
2166,HADSA SPA,6,6,6,6
2150,Grupo Esterve SPA,2,2,2,2
2150,Grupo Esterve SPA,2,2,2,2
2150,Grupo Esterve SPA,2,2,2,2
2150,Grupo Esterve SPA,2,2,2,2
2079,Calendula,7,7,7,7
2022,PRODUCT,2,2,2,2
2057,WILD BLOSSOM,9,9,9,9
2150,Grupo Esterve SPA,2,2,2,2
763,Galeria Impresionarte,1,7,14,7
2150,Grupo Esterve SPA,2,2,2,2
2176,Winkler Nutrition,6,6,6,6
2167,Manada Carnes Naturales,1,1,14,14
2169,Power Peralta Store,11,11,14,14
2162,COMERCIAL HONIG SPA,10,10,10,10
2173,Storkall,4,4,14,14
2175,Punto Joyas,9,9,9,9
1635,Gustore,4,4,14,14
2150,Grupo Esterve SPA,2,2,2,2
2074,privilege ,2,1,2,14
2074,privilege ,2,1,2,14
2243,Paperdot,8,8,8,8
1327,Smart Snack SpA,7,7,7,7
3039,TEST10ENE,13,13,14,14
3153,Poleras Con Sentido,13,13,14,14
3172,Alimentarse SPA,13,13,14,14
2164,BY DELUXE,9,9,9,9
2170,Suda,6,6,6,6
1585,Finning Chile SA,4,4,14,14
2197,Casa del Cuenco,7,7,7,7
2187,Suplementos Deportivos Chile SPA,7,7,7,7
2177,Lapochette,1,1,14,14
2178,Paz Vial,1,1,14,14
2179,Alpe Woman Shoes,1,1,14,14
2180,PininaOnline,1,1,14,14
2181,Nieto y Lago Limitada,1,1,14,14
2188,Cicker Test,1,1,14,14
2196,prueba_testing_2019,1,1,14,14
2200,La Galponera,1,1,14,14
2074,privilege ,2,1,2,14
2074,privilege ,2,1,2,14
2074,privilege ,2,1,2,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
1830,EsoQuiero.cl,1,1,14,14
2074,privilege ,2,1,2,14
2182,Libreria Peniel,10,10,10,10
1666,Uber Eats Chile,2,2,2,2
727,Karün Chile SpA,7,7,7,7
3032,Safe Technology,9,9,9,9
1800,MIZOS,9,9,9,9
4025,GeekyBox,13,13,14,14
2208,DIDO FOODS,1,1,14,14
2209,Comercializadora de Productos y Talleres Scrapbook Laura Muñoz Martinez EIRL,1,1,14,14
3652,Lambo Chile,13,13,14,14
2150,Grupo Esterve SPA,2,2,2,2
2165,Minka,6,6,6,6
2047,Nipon Andino,2,2,2,2
2214,WhatElse SpA,1,1,14,14
2199,Outlet de la Construcción,1,1,14,14
3349,amancay casa taller,10,10,10,10
2203,Commentz SpA,1,1,14,14
2204,OPERA GROUP,10,10,10,10
2189,Criaturitas,9,9,9,9
2185,Chamlabs SpA,1,1,14,14
2194,Bravo Ciencia y Tecnología SpA,1,1,14,14
2190,Squat And Oats,1,1,14,14
2186,CORPORACION CULTIVA,1,1,14,14
2822,vinoycopas,1,1,14,14
1148,Bubba Bags,2,2,2,2
2150,Grupo Esterve SPA,2,2,2,2
1794,Patuelli y CIA LTDA,2,2,2,2
1794,Patuelli y CIA LTDA,2,2,2,2
2205,NOVO,6,6,6,6
1225,Bazar ED,2,2,2,2
2216,Leyendas,8,8,8,8
1576,Re Decora,8,8,8,8
3647,Tienda Voce,9,9,9,9
3034,APITA,9,9,9,9
3878,Prestoclean,13,13,14,14
3651,Only The Best,9,9,9,9
2220,Aarushi,8,8,8,8
2232,katherine andrea urbina marileo E.I.R.L,10,10,10,10
2236,CF AUDIO,9,9,9,9
2183,VapeaChile,8,8,8,8
2225,felipito sa,1,1,14,14
2227,Naked Kingdoms,11,11,14,14
2207,leonor cosmética orgánica,8,8,8,8
2221,Soik,10,10,10,10
2218,Yahooshop,8,8,8,8
1225,Bazar ED,2,2,2,2
1225,Bazar ED,2,2,2,2
1769,Comercial e importadora BBR SA Las Condes,2,2,2,2
1794,Patuelli y CIA LTDA,2,2,2,2
1794,Patuelli y CIA LTDA,2,2,2,2
1794,Patuelli y CIA LTDA,2,2,2,2
